game_id,name,type,developer,date,price,memory,cpu,curation_num,review_num
821560,螢幕判官 Behind the Screen,"动作, 冒险, 独立, 角色扮演",18Light Game Ltd. ,2018年4月3日,39,2 GB,,4,55
724310,Kawanakajima no Kassen / 川中島の合戦,模拟,"KOEI TECMO GAMES CO., LTD. ",2017年12月5日,43,2 GB,Pentium 4 1.6GHz over,0,0
350310,BLADESTORM: Nightmare,动作,"KOEI TECMO GAMES CO., LTD. ",2015年5月28日,158,2 GB,Core i7 870 2.8GHz or better,6,231
752300,Forestation,休闲,Wonderbox Games ,2017年12月13日,18,1 GB,Dual Core +,5,0
733020,Zen Blocks,"休闲, 独立, 策略",Gazzapper Games ,2017年12月4日,7,512 MB,1 GHz Intel or AMD,4,0
405310,LEGO? MARVEL's Avengers,"动作, 冒险","Traveller's Tales, TT Games, Feral Interactive (Mac) ",2016年1月26日,133,4 GB,Intel Core 2 Quad Q6600 (2.4 GHz) / AMD Phenom x4 9850 (2.5 GHz),39,1151
734750,PickCrafter,"休闲, 免费游玩, 模拟",Fiveamp ,2017年12月14日,0,512 MB,,15,0
575950,Blood Feed,"动作, 独立",Racing Bros ,2017年7月19日,21,2 GB,"Intel(R) Core(TM)2 Duo 2.4, AMD Athlon(TM) X2 2.8 Ghz",13,179
427520,Factorio,"休闲, 独立, 模拟, 策略, 抢先体验",Wube Software LTD. ,2016年2月25日,90,4 GB,Dual core 3Ghz+,411,27070
282440,Quake Live?,动作,id Software ,2010年8月6日,36,1 GB,2 GHz Intel Processor or better,418,1253
102600,Orcs Must Die!,"动作, 独立, 策略",Robot Entertainment ,2011年10月11日,36,,,151,3903
669310,Brave Path,"独立, 角色扮演",GooDCrafter ,2017年7月26日,21,1 GB,1 GHz processor,4,0
357600,Unium,"休闲, 独立, 策略",Kittehface Software ,2015年2月3日,11,1 GB,1GHz processor,10,192
39680,The Guild II Renaissance,"模拟, 策略",Rune Forge ,2010年7月28日,36,,,45,1838
759940,前程似锦 Excellent Expectations,独立,内购人生 ,2017年12月21日,15,1024 MB,1.5GHz,0,244
353360,how do you Do It?,"免费游玩, 独立","Nina Freeman, Emmett Butler, Decky Coss, Joni Kittaka ",2014年1月26日,0,100 MB,"2.33GHz or faster x86-compatible processor, or Intel? Atom? 1.6GHz or faster processor for netbooks",158,2609
407310,NEKO-NIN exHeart,"动作, 休闲, 独立, 模拟",Whirlpool ,2017年4月21日,28,1 GB,1.2 GHz Pentium 4,21,465
280,Half-Life: Source,动作,Valve ,2004年6月1日,37,,,161,3332
400580,Black Closet,"独立, 角色扮演, 模拟, 策略",Hanako Games ,2015年9月16日,68,256 MB,1.2 Ghz,20,133
115800,Owlboy,"动作, 冒险, 独立",D-Pad Studio ,2016年11月1日,78,1 GB,Dual Core,116,2089
325930,Viking Squad,"动作, 冒险, 独立",Slick Entertainment Inc. ,2016年10月4日,48,2 GB,2.8 GHz Intel? Core?2 Duo or better,6,145
356530,The Confines Of The Crown,"冒险, 独立",Hanako Games ,2015年4月3日,17,256 MB,1.2 Ghz,21,99
223810,Ys I & II Chronicles+,"动作, 冒险, 角色扮演",Nihon Falcom ,2013年2月14日,48,,,51,993
586140,BlazBlue Centralfiction,动作,Arc System Works ,2017年4月26日,112,4 GB,Intel Core i5 / i7,32,1410
614910,#monstercakes,"休闲, 独立",Paleno Games ,2017年5月5日,6,512 MB,Dual core,10,274
838940,Little Marisa's Disaster Journey,"冒险, 独立",Dark Sky Empire ,2018年4月28日,3,512 MB,Any,0,0
245280,ENSLAVED?: Odyssey to the West? Premium Edition,"动作, 冒险",Ninja Theory ,2013年10月24日,125,2 GB,Intel Core 2 Duo @ 2.20GHz / AMD Athlon 64 X2 4600+,124,2853
671650,Mad Age & This Guy,"动作, 休闲, 独立",Atomic Wolf ,2017年10月24日,36,2 GB,"Intel(R) Core(TM)2 Duo 2.4, AMD Athlon(TM) X2 2.8 Ghz",3,14
832030,Sinister Zombies,"动作, 休闲, 独立",Sergej110 ,2018年4月7日,15,1 GB,1.6 GHz,14,22
681290,Hare,"动作, 休闲, 独立, 竞速","Zelun, Tio_jolo ",2017年9月27日,6,1 GB,Intel Core i3,0,0
415350,Shooting Stars!,"动作, 独立",Bloodirony ,2016年1月19日,21,4 GB,2 GHz Dual Core CPU,9,231
797060,Qubika,"休闲, 独立, 模拟",BUG-Studio ,2018年2月14日,11,128 MB,Intel Atom,14,0
233150,LUFTRAUSERS,"动作, 独立, 模拟",Vlambeer ,2014年3月18日,36,1024 MB,1.2Ghz+,271,2364
329130,Reassembly,"动作, 独立, 策略",Anisoptera Games ,2015年2月19日,50,2 GB,2 GHz Dual Core,66,1787
301730,300 Dwarves,休闲,Artifex Mundi ,2013年6月17日,28,512 MB,Pentium? IV 1.0 GHz processor or faster,5,58
294810,BlazBlue: Continuum Shift Extend,动作,Arc System Works ,2014年12月11日,68,2 GB,Intel Core2 Duo,66,752
485510,Nioh: Complete Edition / 仁王 Complete Edition,"动作, 角色扮演","KOEI TECMO GAMES CO., LTD. ",2017年11月7日,249,6 GB,Intel? Core? i5 3550,76,5481
245470,Democracy 3,"独立, 模拟, 策略",Positech Games ,2013年10月14日,78,1 GB,2 gig,261,4846
639780,deep space waifu: FLAT JUSTICE VERSION,"动作, 休闲, 独立",Neko Climax Studios ,2017年11月29日,7,4 GB,,25,932
283230,Spoiler Alert,"冒险, 休闲, 独立",MEGAFUZZ ,2014年6月30日,15,1024 MB,A basic dual core,31,244
294160,Galcon 2: Galactic Conquest,"免费游玩, 独立, 策略","Hassey Enterprises, Inc. ",2014年12月5日,0,512 MB,2 Ghz,22,0
645760,Heroic Dungeon,"休闲, 独立",Dreamcraft Entertainment ,2017年6月21日,18,512 MB,1 GHz Equivalent CPU,13,40
751500,TINY METAL,策略,AREA 35 ,2017年12月21日,100,3 GB,Intel Core 2 Quad @ 2.80 GHz / AMD Athlon II X4 @ 3.10 GHz,17,106
48110,Silent Hunter 5?: Battle of the Atlantic,模拟,Ubisoft Romania ,2010年3月,148,,,15,963
355150,gravilon,"冒险, 独立, 策略",,2015年3月30日,15,1 GB,Dual-core 1.2gHz,10,1119
457480,Domino Sky,"休闲, 独立, 模拟, 策略",Russpuppy ,2016年4月5日,18,2 GB,Dual Core Processor,5,182
747310,Hyper Knights: Battles,"独立, 模拟, 策略",Endless Loop Studios ,2017年12月4日,11,1 GB,1.7Ghz Core 2 Duo,0,27
788720,Naturallandscape - GuilinLandscape (自然景观系列-桂林山水),"动作, 冒险, 休闲, 免费游玩, 独立, 竞速, 角色扮演, 模拟, 体育",Magicvalley Studio ,2018年2月15日,35,8 GB,Intel I5,5,0
795040,E.Z,独立,Totally Normal Creature ,2018年2月16日,11,1 GB,2 GHz,8,14
502770,Voodoo Garden,"休闲, 独立, 模拟",M. Hanka ,2016年8月4日,15,1 GB,1.6 GHz,8,380
204880,Sins of a Solar Empire?: Rebellion,"独立, 策略","Ironclad Games, Stardock Entertainment ",2012年6月12日,116,,3 GHz Intel Pentium 4处理器或同等级别,243,5585
265470,Even the Ocean,"动作, 冒险, 独立, 角色扮演","Sean Han Tani, Joni Kittaka ",2016年11月16日,48,2 GB,1.5 GHz Dual-Core,23,76
723090,Meltys Quest,角色扮演,"Remtairy, Happy Life ",2017年10月24日,70,4 GB,2+ GHz processor,22,386
418650,Space Pirate Trainer,动作,I-Illusions ,2017年10月12日,48,8 GB,intel i5,60,1635
672650,MONITOR: The Game,免费游玩,DNT Games ,2017年5月27日,0,4 GB,i5 4690k or above,3,0
673750,Super Bunny Man,"动作, 独立, 抢先体验",Catobyte ,2017年9月1日,43,2 GB,,1,50
805770,我的赛车生涯/My Racing Career,"冒险, 休闲, 独立, 角色扮演, 策略, 抢先体验",youzhaxiaojiji ,2018年3月9日,37,2 GB,2.4 Ghz Dual Core CPU,0,0
762480,Chinese inn,"休闲, 模拟",ChaoYe Liu ,2018年1月11日,32,512 MB,,4,24
815450,Cardinal Cross,"休闲, 独立, 抢先体验",ImpQueen ,2018年3月21日,32,1 GB,1Ghz,3,39
219640,Chivalry: Medieval Warfare,"动作, 独立",Torn Banner Studios ,2012年10月16日,78,,,1044,41028
418030,Subsistence,"动作, 抢先体验",ColdGames ,2016年10月25日,45,2 GB,Intel Core 2 Duo E4600 2.4ghz or Athlon 64 x2 Dual Core 5200,16,2637
629770,Tiny Echo,"冒险, 休闲, 独立",Might and Delight ,2017年8月31日,31,2 GB,"Intel Core 2 Duo 2.4 GHz, AMD Athlon X2 2.8 GHz or better",7,78
435400,Hidden Folks,"冒险, 休闲, 独立","Adriaan de Jongh, Sylvain Tegroeg ",2017年2月15日,31,,,43,2651
567640,Danganronpa V3: Killing Harmony,冒险,"Spike Chunsoft Co., Ltd. ",2017年9月25日,300,4 GB,Intel Core i3-4170 @ 3.70GHz,66,2286
212030,Kung Fu Strike - The Warrior's Rise,"动作, 独立",Qooc Software ,2012年7月24日,36,,,25,580
511090,The Shape Of Heart,"独立, 抢先体验",Dragon Whisper Game ,2016年10月25日,12,4 GB,Intel Core i3-2100 或同样性能的AMD处理器,1,184
231910,Leisure Suit Larry in the Land of the Lounge Lizards: Reloaded,"动作, 冒险, 休闲",nFusion Interactive ,2013年6月27日,0,,,50,243
630,Alien Swarm,动作,Valve ,2010年7月19日,0,,,254,17830
462780,Darksiders Warmastered Edition,"动作, 冒险, 角色扮演","KAIKO, Vigil Games ",2016年11月29日,68,4 GB,Intel or AMD Dual Core CPU,58,2913
357280,Alter World,独立,Giorgi Abelashvili ,2015年5月29日,11,1024 MB,2.0 GHZ; 32-Bit or 64-Bit,8,79
23490,Tropico 3,"模拟, 策略",Haemimont Games ,2009年11月13日,36,,,68,578
658260,BLUE REFLECTION / BLUE REFLECTION　幻に舞う少女の剣,角色扮演,"KOEI TECMO GAMES CO., LTD. ",2017年9月26日,299,4 GB,Core i5 2.6GHz over,25,267
543260,Wonder Boy: The Dragon's Trap,"动作, 冒险, 独立",Lizardcube ,2017年6月8日,68,4 GB,Any,39,574
735250,BLACKSTONE,角色扮演,Fire Engrave ,2017年12月31日,22,512 MB,Intel? Pentium? 4 2.0 GHz equivalent or faster processor.,2,0
274700,868-HACK,"独立, 策略",Michael Brough ,2015年1月27日,25,512 MB,1.6GHz,16,58
322190,SteamWorld Heist,"动作, 冒险, 独立, 角色扮演, 策略",Image & Form ,2016年6月7日,49,1024 MB,"2 GHz, SSE2 support",87,1176
444140,Sonicomi,"冒险, 休闲",Nitroplus ,2016年7月1日,100,2 GB,2.4Ghz Dual-Core,24,329
269950,X-Plane 11,模拟,Laminar Research ,2017年3月30日,264,8 GB,"Intel Core i3, i5, or i7 CPU with 2 or more cores, or AMD equivalent",19,1353
243800,Gas Guzzlers Extreme,"动作, 竞速, 体育",Gamepires ,2013年10月8日,78,3 GB,Dual-core 2.0 GHz,64,1960
488460,Zeus Quest Remastered,"冒险, 独立",Crazysoft Limited ,2016年5月9日,28,2 GB,CPU: SSE2 instruction set support.,5,0
625730,Cefore,"独立, 模拟, 策略, 抢先体验",Pixelz Games ,2018年4月6日,37,2 GB,Quad Core,17,15
359310,Evoland 2,"动作, 冒险, 独立, 角色扮演",Shiro Games ,2015年8月25日,68,4 GB,Intel 2.0ghz Core 2 Duo or equivalent,65,1342
758090,茂伸奇谈-Monobeno-,冒险,Lose ,2018年1月26日,92,2 GB,Core2Duo 2.4Ghz,7,129
247080,Crypt of the NecroDancer,"动作, 独立, 角色扮演",Brace Yourself Games ,2015年4月23日,48,1000 MB,2GHz,544,11409
670610,Swaps and Traps,"动作, 独立",TeamTrap ,2018年2月12日,35,2 GB,"2 core, 2.0GHz or better",10,46
18500,Defense Grid: The Awakening,"独立, 策略",Hidden Path Entertainment ,2008年12月8日,36,,,130,2652
237870,Planet Explorers,"动作, 冒险, 独立, 角色扮演, 模拟",Pathea Games ,2016年11月8日,48,6 GB,i3+,68,4420
453470,Hacked,"休闲, 独立, 策略",Sol Bot Studios ,2016年11月1日,6,2 GB,Pentium Dual Core 2.1 GHz,1,0
732290,Schatte ～The Witch and the Fake Shadow～,"动作, 独立, 角色扮演",DiceyCraft ,2017年8月15日,18,,,2,0
675260,Batman: The Enemy Within - The Telltale Series,冒险,Telltale Games ,2017年8月8日,78,3 GB,Intel Core 2 Duo 2.4GHz,34,1720
420100,CLANNAD Side Stories,休闲,VisualArts/Key ,2016年6月2日,68,1 GB,1.2 GHz Pentium 4,12,102
574850,Hardnoid,独立,SharkGame ,2017年2月17日,6,512 MB,2.0+ GHz,0,68
681280,Descenders,"动作, 竞速, 体育, 抢先体验",RageSquid ,2018年2月9日,69,4 GB,Intel Core i5,18,315
244870,Electronic Super Joy,"动作, 独立",Michael Todd Games ,2013年8月23日,31,1 GB,Intel Dual Core or Equivalent,126,2474
810560,World Inside Out,"动作, 冒险, 休闲, 独立",Sergej110 ,2018年3月9日,11,1 GB,1.6 GHz,8,30
11040,Sherlock Holmes - Nemesis,"冒险, 角色扮演",Frogwares ,2008年4月14日,36,,,4,105
764500,Deep Dark Fight,"动作, 冒险, 独立",VergeXGamer ,2017年12月28日,16,2 GB,Intel Core 2 duo +,4,49
460340,Guards,"冒险, 独立, 策略",Battlecruiser Games ,2016年8月19日,21,1024 MB,Pentium or AMD 700mhz,8,158
445220,Avorion,"动作, 独立, 模拟, 抢先体验",Boxelware ,2017年1月23日,60,4 GB,Dual Core CPU,42,2619
644480,Outbreak: The New Nightmare,"动作, 冒险, 独立, 角色扮演",Dead Drop Studios LLC ,2018年1月5日,43,4 GB,Core i5,6,134
471550,Nine Parchments,"动作, 角色扮演",Frozenbyte ,2017年12月5日,70,4 GB,Intel Core i3/i5/i7 1.8 GHz CPU dual-core. AMD 2.0 GHz dual-core.,26,382
287450,Rise of Nations: Extended Edition,"模拟, 策略","SkyBox Labs, Big Huge Games ",2014年6月12日,68,1 GB,1.6,148,4104
261700,Eryi's Action,"动作, 独立",Xtal Sword ,2013年11月19日,21,512 MB,1 GHz,54,715
537990,Heroine Anthem Zero,"冒险, 独立, 角色扮演",WindThunder Studio ,2016年12月23日,39,4 GB,Intel Core2 Duo E6550 or AMD equivalent or above,8,362
752200,VR Dunhuang,"冒险, 休闲, 角色扮演, 模拟","Beijing Gravitational Waves VR technology co.,LTD ",2018年1月9日,37,8 GB,i7-3770 or equivalent,0,0
796780,Star Drift,"动作, 独立, 竞速, 模拟, 体育",Catze ,2018年2月22日,41,2 GB,2.2GHz Dual Core,6,0
672250,Plexus,"动作, 冒险, 独立, 角色扮演",Plexus team ,2017年7月31日,15,3 GB,"Dual Core, 2.2Ghz or better",4,0
214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,"动作, 休闲, 角色扮演",Opus ,2012年9月27日,36,,,101,847
687750,Yandere School,"动作, 独立",Tea & Cake Games ,2017年9月1日,19,2 GB,i5 or newer,7,84
388880,Oxenfree,"冒险, 独立",Night School Studio ,2016年1月14日,68,2 GB,Intel i3 2.0 GHz,162,4553
809250,鼈口飴 / 鳖口糖 / BEKKOUAME,"冒险, 免费游玩, 独立",Mt.Bamboo Village ,2018年4月12日,0,2 GB,"Intel Core 2 Quad Q6600 @ 2.4 GHz, AMD FX 8120 @ 3.1 GHz",1,0
338180,Batla,"动作, 免费游玩",[geim].pro ,2015年5月14日,0,1 GB,Core 2 Duo Processor or Equivalent,12,2697
284770,Enigmatis 2: The Mists of Ravenwood,"冒险, 休闲",Artifex Mundi ,2013年9月25日,36,512 MB,1.5 GHz,27,450
715580,Hoshizora no Memoria -Wish upon a Shooting Star-,"冒险, 休闲",Favorite ,2017年12月18日,70,1 GB,Pentium4 1.3GHz,6,18
703950,Just Fishing,"动作, 冒险, 休闲, 免费游玩, 大型多人在线, 模拟, 体育",Just Fishing LLC ,2017年12月15日,0,2 GB,2.0 GHz,4,0
326840,Heart&Slash,"动作, 冒险, 独立",AHEARTFULOFGAMES ,2016年8月9日,48,4 GB,Intel i5 or better,17,268
547390,Mosaic: Game of Gods,休闲,New Bridge Games ,2016年10月31日,15,1024 MB,1.4 GHz,14,27
695650,猎人物语,动作,洋葱头科技 ,2017年10月11日,18,512 MB,1GHz,2,84
458920,Carnival Games? VR,"休闲, 模拟",Cat Daddy Games ,2016年10月27日,67,4 GB,Intel i5-4590 or AMD FX 8350 or greater,6,110
555570,Infestation: The New Z,"动作, 免费游玩, 独立, 大型多人在线, 角色扮演",Fredaikis AB ,2016年11月22日,0,4 GB,"AMD? A8 3870 3,6 Ghz or Intel? Core ? i3 2100 3.1Ghz or better",65,25386
489520,Minion Masters,"动作, 独立, 策略, 抢先体验",BetaDwarf ,2016年12月2日,21,4 GB,"Intel Core i3, 2.4 Ghz or equivalent",65,791
377360,Western Press,"动作, 独立",Bandit-1 ,2016年4月21日,22,1 GB,1.2 GHz or faster,11,33
500260,Ben and Ed - Blood Party,"动作, 独立",Sluggerfly ,2018年2月13日,48,4 GB,Intel CPU Core i3,6,417
573070,BAFL - Brakes Are For Losers,竞速,Oudidon ,2017年10月18日,37,2 GB,3 GHz,8,13
779670,Crazy Pirate,"动作, 冒险, 休闲, 独立",Sergej110 ,2018年1月27日,6,1 GB,1.6 GHz,9,31
539400,Son of a Witch,"动作, 冒险, 独立, 抢先体验",Bigosaur ,2016年11月9日,29,2048 MB,Core2Duo 1.0 GHz,11,45
606480,Flood of Light,"冒险, 休闲, 独立, 角色扮演",Irisloft ,2017年6月15日,24,2 GB,2.3 GHz Dual Core CPU,14,89
230700,La-Mulana,"动作, 冒险, 独立",NIGORO ,2013年4月15日,48,,,93,1258
94200,Jamestown,"动作, 独立",Final Form Games ,2011年6月8日,0,,,169,515
200670,Disciples III - Resurrection,策略,"Akella, .dat ",2011年10月11日,48,,,5,78
746620,Bakery,"休闲, 模拟",ChaoYe Liu ,2017年11月22日,32,512 MB,Pentium4,10,40
668630,Tricolour Lovestory,"冒险, 休闲, 独立",HL-Galgame ,2017年9月20日,11,1 GB,Intel Core2DUO 2GHz以上性能的CPU,11,9294
738020,ELMIA,"动作, 休闲, 独立",AECRNIA ,2017年12月8日,37,4 GB,Intel Core i5-3230M or better,10,30
523440,zTime (Danger Noodles!),"动作, 冒险, 休闲, 独立, 抢先体验",Hazardous Software ,2016年10月24日,21,2 GB,Intel i5-4590 equivalent or greater,3,0
211050,Battle vs Chess,"休闲, 策略",Targem Games ,2012年8月16日,68,,,12,455
285310,RollerCoaster Tycoon?: Deluxe,"模拟, 策略",Chris Sawyer Productions ,1999年3月31日,25,512 MB,1.8 GHz Processor,105,2603
281610,Homeworld: Deserts of Kharak,策略,Blackbird Interactive ,2016年1月20日,133,3 GB,Intel Core i3-2100 (3.1 GHz)  /  AMD A10 5800k (3.8 GHz),77,2794
40970,Stronghold Crusader HD,"模拟, 策略",FireFly Studios ,2002年7月31日,8,512 MB,Intel Pentium 4 1.6Ghz or equivalent,72,2961
491470,PRINCIPIA: Master of Science,"独立, 模拟, 抢先体验",tomeapp ,2016年9月9日,36,256 MB,Intel Core 2 Duo or greater,4,143
203990,SATAZIUS,"动作, 独立",ASTRO PORT ,2011年12月16日,25,,,15,119
41070,Serious Sam 3: BFE,"动作, 独立",Croteam ,2011年11月22日,112,,英特尔酷睿双核 或 AMD 双核 主频2.0 GHz,274,11112
363930,Dead Age,"动作, 冒险, 休闲, 独立, 角色扮演, 模拟, 策略",Silent Dreams ,2016年7月14日,31,3 GB,Intel Core2 Duo 3.00 GHz / AMD CPU 3 GHZ,13,2289
702120,THE KING OF FIGHTERS '97 GLOBAL MATCH,动作,"SNK CORPORATION, Code Mystics Inc. ",2018年4月3日,58,,,11,191
675450,Achievement Hunter: Spinner Edition,"动作, 冒险, 独立, 模拟",putilin_industries ,2017年8月3日,3,2048 MB,Intel? Core? Duo 1.83GHz or faster,11,91
703270,"Run, my little pixel","休闲, 独立",Zloy Krot Studio ,2017年10月18日,15,4 GB,"Quad-core Intel or AMD processor, 2 GHz or faster",2,0
46260,Star Wolves 3: Civil War,"角色扮演, 策略",Elite Games Team ,2010年3月2日,21,,,3,242
312520,Rain World,"动作, 冒险, 独立",Videocult ,2017年3月28日,68,2 GB,Dual Core 2.4 Ghz,57,885
752570,Song of Memories (Complete Scenario),"冒险, 休闲","Future Tech Lab Co.,Ltd. ",2018年2月28日,150,8 GB,Intel Core i5,6,42
584800,Civil War: Battle of Petersburg,策略,Cult Software ,2017年2月8日,6,1 GB,1GHz Intel or AMD equivalent,2,50
550,Left 4 Dead 2,动作,Valve ,2009年11月16日,70,2 GB,Pentium 4 3.0GHz,3264,127170
711990,Elise the Devil,"冒险, 独立, 角色扮演",Dieselmine ,2017年11月1日,5,1 GB,1.2 GHz,6,705
12200,Bully: Scholarship Edition,"动作, 冒险",Rockstar New England ,2008年10月21日,63,,,225,7423
516510,Orake 2D MMORPG,"动作, 冒险, 免费游玩, 独立, 大型多人在线, 角色扮演, 策略",Candycane Games ,2016年8月13日,0,400 MB,2 GHz processor,3,0
250520,UnderRail,"独立, 角色扮演",Stygian Software ,2015年12月18日,50,2 GB,1.6GHz,60,1166
320090,This Starry Midnight We Make,"独立, 模拟",CAVYHOUSE ,2015年6月1日,36,1 GB,Pentium 4 2ghz,9,37
701380,El Tango de la Muerte,"冒险, 独立","Hernán Smicht, YIRA:: ",2018年4月24日,21,2 GB,Intel Core2 duo / AMD A4-3300M APU 1.90GHz,9,34
621060,PC Building Simulator,"独立, 模拟, 抢先体验","Claudiu Kiss, The Irregular Corporation ",2018年3月27日,70,4 GB,Intel Core i5-2500K or AMD Athlon X4 740 (or equivalent),48,2263
559030,Siege Saga,"冒险, 休闲, 独立",PlayZilla.tk ,2018年2月28日,18,1 GB,2.33GHz or faster or 1.6GHz or faster for notebook class devices.,7,15
603960,Monolith,"动作, 独立",Team D-13 ,2017年6月7日,31,1 GB,2+ GHz,33,294
491220,Mr. Pumpkin Adventure,"冒险, 独立",CottonGame ,2016年7月1日,11,1024 MB,Intel Pentium 4,1,73
333930,Dirty Bomb?,"动作, 免费游玩",Splash Damage ,2015年6月,57,3 GB,2.33 GHz Dual Core,515,50519
274310,Always Sometimes Monsters,"独立, 角色扮演",Vagabond Dog ,2014年5月21日,36,512 MB,"Intel Pentium 4, 2.0 Ghz or faster",138,1185
603260,The Cat Games,"动作, 休闲, 独立, 模拟, 体育",M. Hanka ,2017年3月24日,11,2 GB,1.33 GHz,8,403
420,Half-Life 2: Episode Two,动作,Valve ,2007年10月10日,32,,,442,9100
363970,Clicker Heroes,"冒险, 休闲, 免费游玩, 独立, 角色扮演, 模拟, 策略",Playsaurus ,2015年5月13日,37,512 MB,"2.33GHz or faster x86-compatible processor, or Intel Atom? 1.6GHz or faster processor for netbook class devices",413,45363
13200,Unreal 2: The Awakening,动作,"Epic Games, Inc. ",2003年2月3日,48,,,18,242
394380,BattleStick,"动作, 休闲, 免费游玩, 独立, 大型多人在线",Pinterac ,2016年5月6日,0,512 MB,2.00 GHz+ Single Core Processor,9,825
222730,Reus,"独立, 模拟, 策略",Abbey Games ,2013年5月16日,36,,,130,3081
357200,500 Years Act 1,"冒险, 独立, 角色扮演",Poorwill Games ,2015年4月15日,31,,,1,0
588970,Oik,"休闲, 独立",Dr_Crewcut ,2017年2月14日,6,256 MB,Intel Celeron 1800 MHz,25,1027
633060,Orwell: Ignorance is Strength,"冒险, 独立, 模拟",Osmotic Studios ,2018年2月22日,37,4 GB,2.0 GHz,14,290
262280,Dungeons 2,"角色扮演, 模拟, 策略",Realmforge Studios ,2015年4月24日,70,3 GB,"AMD or Intel, 3GHz Dual-Core or 2.6 GHz Quad-Core",54,1506
