game_id,curator_id,attitude,date,follower_name,review_text,这个鉴赏家评论的游戏数量
648430,10566883,Informational,2017年9月13日,155165,新游戏推荐给大家推荐一个MAC 的SLG的免费小游戏游戏还在测试阶段，下周进行公测，现在加facebook可以参与测试并且领取公测豪华礼包。facebook链接：https://www.facebook.com/Clash-of-Kingdom-161724937736458/ QQ群：2971537863,250
648430,29519836,Recommended,1月23日,51134,我无数次期望过一款质量过硬的3D卡牌对战游戏，圆我小时候对游戏王的幻想，而《众神之手》是我目前找到最好的作品--3D动态化的战场比卡牌碰来碰去好看多了。这游戏可以看作是《神之浩劫》的战略版，战旗+卡牌，玩法思路类似炉石，不过还要注意可动卡牌的走位，最终目标是击爆敌方水晶，游戏节奏较慢，但内容更加丰富。,1037
648430,27265437,Not Recommended,2017年9月19日,1635,屎一般的卡牌游戏。平衡性烂，卡池浅，UI简陋，界面有BUG，浏览收藏有BUG，战斗胜负判定居然都有BUG！缺乏确认机制，额外资源牌你点一下——都不用拖出去——就算使用，各种误操作。我很好奇制作组自己能给这游戏找出几个优点来，世界观？问题是世界观也不咋样啊，神仙大乱斗又不是啥创新，何况制作组也没深入研究各国神话，完全是乱炖，兵种和神明的特点在原画与技能上完全没体现。---刚看到制作人联系过我，沟通中,79
648430,10570945,Recommended,2月26日,180,一款3D氪金卡牌游戏，将卡牌的战斗场景充分还原到一个立体战场上，这的确会让卡牌迷们充分地享受卡牌战斗的刺激. 可惜到目前为止，这款游戏在各方面做得还不是很完善，不过整体思路是好的. 同其它卡牌游戏一样，Hand of the Gods的发展潜力可谓之以巨大，值得期待.,61
370360,27093039,Recommended,4月13日,286308,很有必要性的问题：”你需要真的掌握现实中的计算机语言吗？““之前没有学习和接触过任何相关的基础知识，也可以玩这款游戏吗？”答案是：不需要；先前没有接触过编程，也可以玩这款游戏,1045
370360,29519836,Recommended,2017年12月20日,51134,以基础汇编窥程序语言之美，犹如须弥芥子。尽管其缺乏美感，或者缺乏一个游戏本身的必要素质，但隐隐中蕴含禅意。我在游玩时总想到我年轻时候看过的一本书，名字叫做《禅与摩托车维修艺术》。,1037
370360,10436844,Recommended,2016年6月3日,50648,通过编写汇编代码，根据给定的输入得到正确的输出，以完成关卡目标。《TIS-100》初看并不像是一个游戏：黑乎乎的堪比命令行的界面，不存在的新手教程，查看游戏手册也仅仅是在游戏外给你打开一个 PDF 文件而已。也许它更像是一个游戏化的编程模拟软件。—— 来自 Maliut,380
370360,31318556,Recommended,2017年12月1日,15556,TIS-100 中文参考手册  由 MacCoy 制作,739
370360,9170052,Informational,2017年12月28日,6555,TIS-100 还有一个颇为有趣的特性，它具有多个计算模块，每个模块之间的计算都相互独立，因此，在这台计算机上可以十分轻松地实现并行编程，有些时候看起来不错的线性解决方案说不定还有更好的优化方案，这为这款游戏的可重玩性打下了坚实的基础。,112
370360,24705873,Recommended,2017年12月12日,6,10/10， A must play for programmers. Remind me of the old fun days doing computer system lab project. ,11
277110,31318556,Recommended,2017年11月28日,15556, 【重返神秘岛】 【江南野鹤汉化】Return to Mysterious Island,739
671800,27032354,Recommended,2017年8月13日,1229,一款玩法上较为简单的游戏，你要做的就是不断寻找幸存的人类同伴共同对抗丧尸。游戏无需玩家进行对幸存者的控制，为自动攻击。仅需控制他们移动击杀丧尸，寻找食物，在这片土地上活下来。游戏画面尚可，流程不长，人物种类多，但很难让人有通关第二遍的兴趣- 美工：★★★ 可玩性：★★ 剧情：★,422
671800,29690331,Not Recommended,2017年8月23日,7,简化丧尸版[Okhlos: Omega]；游戏定价颇高，相应游戏性、游戏内容不足。不建议全价购入；低于20元购入可做消遣之物。,44
671800,31437187,Recommended,2017年12月11日,3,这游戏代入感真的强，救出什么职业的npc，就有什么用，比如扛哑铃超擅打的体育老师，比如拿铁锅会做饭的厨子，比如能扎针会治病的护士医生，而且发现一个建筑，真的感觉得到那种希望，比如看到医院，就会有好多补给，看到学校，就会有好多僵尸，看到超市，全是食物！,23
324140,8296770,Recommended,2015年4月24日,69139,解谜与动作兼备，乐此不疲的佳作,26
324140,31654322,Recommended,1月5日,9,作为G胖分手包中的又一力作，这款游戏最绝望的不是友情、爱情的破裂，而是我该拿什么拯救你，我的手残。游戏十分考验玩家的反应和协调能力，我们需要操控2个可爱的图腾来打倒邪恶的萨满，夺取克林巴岛，将其归还给当地居民。虽然里面的谜题难度不大，但是我们的反应要是跟不上估计也只能干着急。,15
602320,255962,Recommended,4月15日,19265,一款很好的休闲轻松向的火车策略小游戏，游戏的操作简单易懂，玩家只需要谨慎且精明规划设计出一条条铁路，还得合理的控制和安排火车的班次、次序。游戏的铁路铺设并不是基于真实的铁路设计，但简洁、纯粹，却也不失乐趣。游戏还处于EA阶段，虽然早期版本的游戏在玩法上有一定的局限性，但等到游戏支持创意工坊后或者是进行一个巨大的后续更新时这种情况就会发生转变，也就意味着这款游戏能拥有着巨大的潜力。,308
517360,27032354,Recommended,2017年1月26日,1229,秘密组织系列的第四部作品，游戏在原来的基础上还加入了全新的元素。玩家要通过解谜来进行寻找。游戏玩法也很简单，玩家通过寻找道具，完成一些构思巧妙的小游戏，解开一道道机关。由于有良心可选提示选项，所以不会卡解谜，各种小游戏也很有趣。-美工：★★★ 可玩性：★★★ 剧情：★★,422
283040,27032354,Recommended,2016年12月4日,1229,挺乏味的丢骰子决定攻击防御闪避目标是击败每关的BOSS-美工：★可玩性：★★剧情：★,422
242780,26941261,Informational,2016年11月25日,4860,小有名气的点击类悬疑冒险游戏，游戏本身评价还不错。根据评测，有一位比较重要的女性角色对女主有意思，不过并没有在一起。【Steam版似乎无可用汉化】,243
459010,26806555,Recommended,2016年11月7日,118,　　《鬼镇矿车和射击长廊》是一款恐怖射击游戏。游戏中玩家将乘上老旧的矿车，在废弃的主题公园进行一次惊心动魄的恐怖体验。　　游戏采用了虚幻引擎4打造，画面效果非常精致，游戏中建模的细节处理也十分细腻。游戏中玩家将以第一人称视角在昏暗的废弃景点中进行，所营造的游戏恐怖氛围沉浸感非常强。游戏前期玩家将乘矿车,30
459010,26869422,Informational,2016年11月14日,11,简单说这款游戏就是一个西部牛仔去一个废弃的矿井探险的故事。整体来说该游戏的素质还是非常好的，当然，这是相比于VR游戏来说，毕竟对于现在的VR游戏我们不能要求太高。,10
732840,27032354,Recommended,2月16日,1229,控制小球滚动前进，避开障碍到达终点的游戏。游戏目前仅有两大主题关卡和一些需要在其他关卡内找到隐藏的路进入的隐藏关卡。整体难度虽然不高，但由于操作感偏差，球滚动的控制上会有失重感，为游戏增加了些许难度- 美工：★ 可玩性：★★ 剧情：★,422
614050,29426545,Recommended,3月11日,1708,感谢作者在看到我们鉴赏后，就把前作给我们鉴赏。之前不明白为什么前作会有这么多负评，玩过后就明白它实在不太合很多人胃口，它基本上是一种招兵买马的形式进行，流程就是打人、执宝箱拿钱，然后买军队入伍，重复以上流程到最后挑战魔王，因过于单调所以不太合现在玩节奏刺激游戏的玩家爱好。但考虑本身从手游改搬过来，也就是手游可能不适合主机游戏才得到这评价。但如果说这游戏好不好，我会觉得未到大量差评的程度，可以试试。,262
614050,28277107,Recommended,2017年7月7日,184,说实话，我曾一度移除过一次这款游戏，因为感觉这个游戏里道具价格过分得高，而大部分时间又都常用作挂机来等待刷新每周发放的薪水。但不要因为这样就放弃尝试玩这款游戏，而现在打折正好。为了不让那些没有深入玩却要抱怨的人：怪物会刷新的，只是时间比较长；升级会有薪水增幅，但一定要优先考虑shop里的金钱袋；优先考虑远程兵种，但要注意远程野怪；小游戏是可以赚钱和消磨时间的。综上：6.1/10分。,72
595420,26063227,Recommended,2017年11月21日,15682,曲棍球经理这游戏能出到第四代，说实话我是没想到的，说明还是有不少玩家喜欢这类小众的模拟经营游戏。这应该也是市面上唯一的较为完善的曲棍球模拟经营游戏了吧。鉴于没有中文鉴赏家甚至是没有中文评测，在这里带给大家一个推荐，希望有兴趣的玩家不至于因为他的低上镜率就忽视了他。游戏的目标很简单，带领你的球队成为NHL的冠军，任何一个玩过FM系列的玩家都不会觉得陌生，好了，多了的不剧透了，游戏支持MACOS，加油,276
241910,31318556,Recommended,2017年11月29日,15556,Goodbye Deponia（再见德波尼亚） 汉化组织：ChinaAVG,739
779330,26214428,Recommended,3月8日,33778,一款关于忍者故事，操作简单的塔防+经营游戏。游戏中需要养成的虽然不是很多，但各种元素之间的调配要把握平衡。画面干净简洁，比较舒爽。游戏支持中文，爱好塔防和经营模拟的玩家值得一试,345
421660,12320518,Recommended,3月19日,8800,一言以蔽之，这是一部典型的以“成长”和“情感”为主题，辅以不错的剧本和优秀的音乐“key”式作品，因为都是以战后的废土世界为背景，很多人拿这作和星之梦去对比，但是大部分人拿星之梦来贬低这部作品，认为这部作品仅仅比库特after和rewrite的FD好一点点……事实上也确实如此，但是与星之梦不同的是，这作更多的对人与机器人的关系以及情感做了一番思考，拿星之梦和steam上关于机器人题材的作品Lucy,189
440630,25161469,Recommended,2016年5月30日,46,经过几次的跳票《布鲁克海文实验室（The Brookhaven Experiment）》终于在7月6日正式上线了。和之前试玩的Demo版相比游戏的元素丰富了非常多，首先武器除了小手枪外还有左轮、自动步枪、霰弹枪等多种枪械可以获得，地图上也有了仓库、海边等各种复杂地形的地图。,91
489830,2225920,Recommended,2017年8月30日,372586,这个游戏的村民的，大大的好的，是良民的！鸡？大大的坏的！不要杀的！花姑娘和精灵？不要幻想的！大大的丑的，不能看的！要打MOD的！,383
489830,27093039,Recommended,2017年5月10日,286308,《上古卷轴5 ：天际》特别版是Bethesda针对本世代主机平台推出的重制版，游戏内容包括《天际》原版以及三个DLC，画质有少量提升，修复微量bug。==================================================废话不多说了，想看废话请点链接，大名鼎鼎的膝盖中箭老滚5不买能行？,1045
489830,29519836,Recommended,1月12日,51134,曾经，我只是一个普通的抓根宝，每天过着屠龙、跑腿、睡妹子和杀人扒尸体的生活，那时候的我快乐无比。直到有一天，一个叫做N网的东西出现在了我的面前，我仿佛在其中找到了生活的真谛。于是我不再去四处跑腿，不再过着缩衣节食的日子，而是每天都要穿着华丽的服饰，带着我的性感随从遨游天际大地。从此，颓废无比的我不再关心这个世界会变得如何，哪怕奥杜因出现在我的面前我也仅仅是对它相视一笑而已。,1037
489830,26214428,Recommended,2016年11月6日,33778,有人认为它很不堪，我却觉得它们是宝贝。你已对天际省和她的子民犯下大罪。你还有什么要申辩的吗？也许我也是个抓根宝。但我还没发现自己的潜力呢。让我们一起去喝一杯。即使你喝的是最后一口，也会像第一口那么好！人人都叫我英雄，可我只是一个不想死的人。,345
489830,28359939,Recommended,2017年5月14日,30240,b社经典大作的重置版，还是熟悉的天际省，还是那眼花缭乱的各种奇怪的mod。开放的沙盒类世界，在这里你可以从事各种职业，自由度很高，游戏本身任务就很多，打了mod之后就更多了，可以说mod赋予了这款游戏鲜活的生命,158
489830,11101823,Recommended,2017年5月19日,22501,骑着小马到处跑一跑都会有惊喜：“有巨人！赶紧绕开！”“天上有龙！赶紧跑！可恶是你先惹我的！！看我回头射你一脸！！” ?“咦？无头骑士！听说追上去会有财宝！没骑马，看我变狼人！汪汪汪！”GIMM详细评测：http://www.gimmgimm.com/article/info?id=11041,588
489830,6862584,Recommended,2017年9月8日,18880,好吧，我和你一样惊讶的发现我们竟然忘了推荐老头滚动条，也许是因为总有个“早就推荐过”的印象吧... 虽然已是数年前的作品，但特别版的推出和坊间MOD不断推陈出新，使得滚5成为一棵历久弥新的常青巨树。尽管新版依然存在一些bug，但只要试着使用MO，你依然可以开启一个瑰丽而魔幻的神奇世界！当然，未成年的小伙伴还请慎重选择MOD哦. 作为当代PCRPG“双璧”“三杰”“四大”之一，魔幻爱好者的必玩作.,91
489830,31318556,Recommended,2017年11月29日,15556,《上古卷轴V：天际》汤镬非官方简体中文汉化V1.0正式版  The Elder Scrolls V: Skyrim Special Edition,739
489830,28660683,Recommended,2017年8月28日,5680,重制版老滚5之前老滚5有的bug他都有，mod是本体。,43
489830,28673811,Recommended,4月13日,3580,《上古卷轴V:天际 特别版》：开放世界RPG游戏。特别版整合了原版所有DLC。在老滚5里，你不再被主线任务牵引着走，而是由你自己决定游戏怎么玩。任务也不再“政治正确”，你的小小决策可能会影响事件走向。玩别的游戏会带来沉浸感，而老滚5则让人真正感受到置身于天际城。,227
489830,11988349,Recommended,2017年9月18日,2624,主角升级妖也升，技能专一好打怪；百步穿杨神射手，膝盖中箭不回头。,73
489830,26583864,Not Recommended,2016年11月8日,2481,不再支持创意工坊，意味着必须到官方网站的mod界面去下载mod，然而服务器的质量感人（再加上中国有堵墙），就非常难连上。并且还有个坏消息，因为是复刻版并且画质还不如原版加ENB，所以许多的mod作者并不打算将原有的mod移植。唯一能够期待的是这次的64位框架，也许能够给新生代的mod作者们一些动力吧。,66
489830,30253125,Recommended,2017年8月27日,663,首先这个老滚5是重制版，也就是高清画质啥的。但是这个版本不适合打mod。有些mod的前置条件就没法打进去因为这个游戏是64位而插件是32位。所以你要是强行打上mod就可能会崩盘，秒退啥的。抛开少女卷轴，这个游戏还是做的不错的，优良的剧情，高清的画面，无解的鸡，都会使你愉悦的漫步在天际省的土地上。,239
489830,29124471,Informational,2017年8月24日,616,大名鼎鼎的老头滚动条居然出了重置版，也算是倍加关怀了，但美中不足的便是取消了创意工坊，游戏性不得不说大大降低，但依然是那个口味，陪伴了我们许久的口味，只不过这次是原味罢了。,44
489830,31406066,Recommended,3月6日,239,极高自由度的角色扮演游戏，大量的游戏 MOD（模组）支持，几乎可以在游戏里做任何事情。,124
489830,11195704,Recommended,2017年1月29日,140,作为重制版，画质有所提升，其他的没有什么大改，拥有原作的可以免费获得,38
489830,30758828,Recommended,2017年9月27日,103,“玩完这个支线任务，我就去睡觉...”第二天早上...“就最后这一个，这个流程应该不长，赶快弄完我就关机...”,18
489830,28436514,Recommended,2017年4月21日,55,作为上古卷轴5：天际的DLC，品质自然无需多言，在更加细致优化的风景之外，游戏全新添加的装备和技能让游戏的乐趣平添不少，更重要的是全新的剧情设计让这段剧情相对原版更加紧凑。,8
489830,28521374,Recommended,2017年5月3日,50,著名的老头滚动条，少女卷轴，老滚系列，还需我来多嘴吗？！上古卷轴可以说的上历史上最自由的游戏之一【余下的是辐射等，皆来自于贝赛斯达公司旗下的作品】自由到什么程度呢？一言不合可以把接任务交任务的NPC杀死，自由到这种地步，游戏本身也支持MOD，千百mod组合起来的老滚，才能算得上是老滚，没有mod的老滚只不过是一个自由度奇高的过时游戏罢了，上古卷轴的出现，只能用一个时代的标志来形容！,10
489830,25863835,Recommended,2017年11月7日,34,“你相信吗？其实我是龙裔，从冬堡的魔法学院毕业，杀过巨龙奥杜因，帮助帝国赢了风暴反抗军，干掉了黑暗兄弟会的老大，是天际省各大主城的男爵，我还是…”“不愧是吟游诗人，这么会编故事。”“我没骗你…不过也对，我只是名普通的吟游诗人，游走于天际省的各种小酒馆，靠卖唱换食宿为生。”说完Miriam看了看口袋里的布娃娃。“毕竟，如此厉害的我最害怕的确是回家后女儿的那一句：‘妈妈！你有带礼物回来吗？’“,26
489830,29164866,Recommended,2017年7月31日,22,这个游戏和《辐射4》有异曲同工之妙，开放的游戏世界，奇幻的游戏剧情，在地图上每一个角落等待着你的是无限的幻想和奇幻的冒险。还有很多“优秀”的游戏MOD继续延长这个游戏寿命。是非常推荐的！！！,14
489830,27296871,Informational,2017年6月29日,22,上古卷轴系列的意义从来不在于深邃的剧情表现、庞大的背景设定及对传统的继承与发展。它的意义或许是在于取消了传统的导引角色”地下城城主“，把故事完完全全开放给你，让你写想写的书，做想做的事。好评献给所有让这款半成品焕发出魅力的MOD作者们，差评送给永远学不会如何做游戏却一心只想捞钱的贝塞斯达------评测来自：H.O.L.Y,46
489830,31435773,Recommended,2017年12月11日,19,初云：★★★★★对方懒得打字并向他直接扔了一个好评！希望有生之年能看到下一代————嗯？真的还会有人没买他吗？？,22
489830,31445519,Recommended,2017年12月12日,16,A:这个游戏色角色都很难看，嗯，就这样（手动滑稽）。B:现在，可是真的很难看了（手动滑稽）。,11
489830,31511874,Recommended,2017年12月23日,11,海量的mod外，100小时的主线剧情、庞大的世界观、开放的世界、高自由度，老滚的丰富度是毋庸置喙的。我从来没考虑过我是要当个好人还是坏人，直到我的膝盖中了一箭。,31
489830,31080604,Recommended,2017年12月14日,11,我乃龙裔，奥杜因之敌，天际省的救主，弑君者，九城男爵，十五位魔神的代言者，黑暗兄弟会会长、盗贼工会会长、战友团首领、冬堡首席大法师，吸血鬼猎人，帝国总督，天际省最强摸金校尉。NPC：哦，说完了？说完能帮我跑腿送个信到独孤城吗，完成可以给你酬劳。我：好嘞，老大爷，保证完成任务，不过酬劳不能少啊。,15
489830,30746794,Recommended,2017年10月27日,10,Dovakhiin， Dovakhiin， naal ok zin los vahriin! Wah dein vokul mahfoerook asht vaal! Ahrk fin norok paal graan fod nust hon zindro zaan，Dovakhiin， fah hin kogaan mu draal! All hail Dragonborn!!!,24
489830,27836350,Recommended,2017年2月23日,10,每个人都应该玩一玩天际，它教会你什么是RPG的精髓。,12
489830,7004163,Recommended,2016年11月6日,7,重制版加载速度很快。,13
489830,7846668,Recommended,2017年9月24日,3,EXCELLENT,17
489830,30432488,Recommended,2017年8月29日,3,老滚5是个好游戏（废话）。特别版mod可能没有原版丰富，这样的话不如直接玩原版以获得更丰富的游戏体验。不过对没有接触过原版或者只想体验官方内容的玩家来说，这个版本还是不错的，相对原版优化了画面效果。另外特别版装了mod德华会不能解锁成就，这个需要注意。刚评测过两天就出来skse，脸疼。,16
489830,31226948,Recommended,2017年11月18日,3,GOOD GAME YAH XI OYUN ,32
489830,30523301,Recommended,2017年9月2日,2,Це тупо скайримИ тупо просёр 300 часов жизни,11
489830,31593210,Recommended,1月9日,1,好玩！主线是啥我不知道！,10
489830,11232091,Not Recommended,2017年8月21日,1,why????????????,10
343710,26214428,Recommended,2016年10月9日,33778,【迪亞特洛夫】事件一是個令人痛心的悲劇，9名正值青春年少、熱愛生命和勇於挑戰的大學生死得不明不白。跟很多懸疑事件一樣，時隔半個世紀，至今都未解開謎團。這個世界上有太多真相人們永遠無法知道。《烏拉爾山》到底是如何描述這個詭異事件？清秀的畫面，迷人的音樂伴隨你親身感受那悲慘往事....,345
343710,22026105,Recommended,2016年7月16日,38,历史上真实发生的事件，发现未知的恐惧。,29
343710,7036325,Recommended,2015年7月5日,13,乌拉尔山是一部另类的动作探险作品，就游戏性而言本作很难及格，主要带给玩家的是一段惊悚自虐的冒险体验。,26
343710,12062337,Recommended,2016年2月24日,9,This is just a stunning game it has beautiful graphics and a wonderful soundtrack that feels very appropriate， Now this game might not be the most scari,14
343710,9429862,Recommended,2017年3月27日,2,扮演一名与乌拉尔山遇难的旅行者，探索一切，发现秘密吧！,10
338040,26868738,Not Recommended,2016年11月14日,23195,虚幻4打造的精美画质加上出色的操作手感，给了玩家劲爽的赛车竞技体验。但不必要的设计让这一切化为乌有。,154
773010,27032354,Recommended,2月1日,1229,无论在操作难度上还是解谜难度上都有一定难度的一款横版闯关游戏。除了基本的横向跑路闯关外，游戏部分场景内都有不同类型的小解谜游戏，在实在想不出过关方法时还可通过击打场景内飞至身边的蜻蜓集满关卡提示。游戏画面风格较为独特，各种初见杀也设计的比较巧妙，比较适合操作和解谜思路基础较为不错的玩家- 美工：★★★ 可玩性：★★★ 剧情：★,422
108200,31318556,Recommended,1月2日,15556, 《车票之旅 Ticket to Ride》皮卡顺手汉化,739
367350,30253125,Recommended,2017年8月6日,663,喜加一后发现这游戏合成的表情背景非常好看（值钱）！,239
711990,30950813,Recommended,2017年11月3日,20100,我堂堂大魔王，岂会被勇者打败？萌妹子？我是魔王！我把你们当手下，你们却想上我？！ 欢迎加入黄油作品赏析群：705168475,259
711990,8874646,Recommended,2017年11月3日,19502,企圖統治世界的魔王伊布里斯，在敗給勇者之後身體虛弱變成了小女孩模樣。她發誓一定要报仇让勇者吃枣药丸。之後她改名為伊利絲，踏上了WTMSB之路。但是在前進的路上有無數充滿各種慾望的人阻撓，忍乳负重的伊利絲是否能夠平安的打倒勇者成功復仇呢？還是人财两空一身绿？这全看您的旨意……,345
711990,30583116,Recommended,2017年11月5日,5880,我是魔王却想拯救世界、我是勇者却想上魔王？傲娇萝莉虎牙魔王从真沙耶模式变成萌妹子的逆袭勇者的故事。剧情长度大约在4h左右，不刷级很容易死，刷了级也容易死，因为升级根本不会蓝和血，游戏难度还是有的。终于有CV了，不过感觉是不是重复素材利用的原因，听着声音很耳熟......7/10的评分属于可买，另外现在购买还会送两个key，赚到！『索然无味测评组』 QQ群：607016727,236
711990,28763059,Recommended,2017年12月7日,1890,回合制小黄油。作为一款小黄油，这款游戏的H元素比较丰富，为了方便玩家解锁CG还专门设置了自爆技能。但是作为一款回合制RPG游戏来说，难度设置不是很合理，初期不看攻略可能打不过，暗雷遇怪的设定也比较浪费时间。,245
711990,29426545,Recommended,2017年11月20日,1708,【魔王イリスの逆襲】又是一款社保游戏。熟悉的BGM，熟悉的怪物，熟悉的技能（自爆）。但是这次的主角不再是落难的公主、平民女孩之类的，而是被正义差点消灭的大魔王。大魔王重伤之下变成了人类贫RU小美女，不甘失败的她开始了打怪升级复仇之路。什么？你不是贫RU控？大魔王有位队友的RU量一定会满足你。by.一个浮空带走你,262
711990,31899806,Recommended,2月9日,1146,勇者居然想上魔王？真是滑天下之大稽！。。。。。wtmsb.      我的魔王啊啊啊啊啊啊啊,78
711990,31716674,Recommended,4月13日,316,回合制小黄油。 作为一款小黄油，这款游戏的H元素比较丰富，为了方便玩家解锁CG还专门设置了自爆技能。但是作为一款回合制RPG游戏来说，难度设置不是很合理，初期不看攻略可能打不过，暗雷遇怪的设定也比较浪费时间。,154
711990,31452274,Recommended,2017年12月14日,12,一款社保类游戏，在同人游戏中算是上乘，尽管剧情单薄，逻辑简单。但是分歧选项，优质的CG，还算突出（但略显模板化）的人物塑造，都使得其值得你去花上一小笔cash，和一小会time，放下心来轻松一番,14
710130,27093039,Recommended,3月14日,286308,相濡以沫，不如相望。江湖秋水，回味悠长。,1045
710130,29519836,Recommended,3月16日,51134,《隐龙传》或许做的不是太出色，但也不算太糟糕。其华丽的游戏连招和酷炫的技能体验都值得玩家一试，而在游戏细节上还需时间打磨。,1037
710130,10436844,Recommended,3月15日,50648,推荐给一切不讨厌平台跳跃，不讨厌卷轴格斗，不苛求动作游戏合理性，不追求剧情丰富，能接受差强人意建模质量的玩家。—— 来自 luckylimio,380
710130,29227165,Recommended,3月30日,13286,《隐龙传：迷踪》从标题来看，制作人应该是有野心想将它做成系列作品的。第一部的市场反馈也许没有达到所有人的期望，许多地方显得不够成熟，但是它却在国产武侠游戏的困境做了许多了不起的尝试。新技术的尝试，游戏玩法的尝试，故事模式的尝试，它的冒险和探索令人钦佩。,292
710130,12320518,Not Recommended,2月12日,8800,整体而言，《隐龙传：影踪》是一部优缺点同样明显的武侠风平面动作游戏，开发组没能很好地协调游戏预算与内容的平衡，就像新手匠人第一次制剑，用上好的白玉做了剑鞘，插在里面的却是用最便宜的生铁铸成的脆弱剑体，虽然能挥动，但难堪大用，大概只有那些好武风的少侠才会喜欢吧。,189
710130,28673811,Recommended,3月15日,3580,《隐龙传：影踪》。国产武侠横版动作RPG，是不是听起来很眼熟？完美旗下团队制作的国产动作游戏，一入完美历来给我们的感觉，用心做CG。实际演算略有些不堪，但实际战斗体验尚可，手感很顺畅，只是敌人的攻击判定有些奇怪。局限于体量，能看出本作有很多想法都没能完整实现。综合38元的优惠价格，本作还是值得推荐的。,227
710130,11123770,Recommended,2017年12月14日,2059,PS4时就有所耳闻，得到了Steam版Key时很开心。首先有中文配音就很值得欣慰了，剧情动画分镜不错但是表达方式粗糙简陋，不过也能大概理解其世界观。动作僵硬，人物总是漂浮着“滑”路。动作游戏却显得迟钝笨重，打击感也只有一点点，手柄像古希老人微微颤抖着。如果能再迅速一点，配上打击音效，加上更多反馈就好了。怪物比较耐打，更加显得堆怪，打完手指微酸，有一丝厌倦。惊喜的是虽然很多设定老套，但故事也有亮点。,214
710130,28763059,Recommended,1月11日,1890,中国风横版武侠动作游戏。 这款游戏采用虚幻4引擎打造，画面虽然只能算是中规中矩，但镜头的转换方式让人眼前一亮，很有武侠大片的感觉。核心的动作元素方面，打击判定很舒服，通过简单的操作即可打出各种炫目的连续技。剧情比较薄弱，一周目难度适中，注意躲避技能和吃药就能通关。游戏中玩家可根据自己的喜好优先升级自己中意的内功心法和技能，并装备自己喜爱的武器，如果想要全收集还是有一定难度的。,245
710130,1701450,Recommended,3月14日,822,相濡以沫，不如相望。江湖秋水，回味悠长。那么有没有一款兼具风起云涌的武侠生活又有着极具爽快的战斗和连招的游戏呢？这款《隐龙传》或许可以带给你不一样的游戏体验。,117
710130,31716674,Recommended,3月15日,316,作为隐龙传三部曲的开篇，其品质已然是国内独立游戏的佼佼者。尽管目前尚有部分瑕疵，比如战斗的流畅度，有时候战斗死亡后卡住不动等小BUG。游戏内容也较为单薄，好比主角的武器只有剑一种，连招全部解锁，地上连招也只有四套，即使加上空中依旧不够多等等。但只要制作组能够继续打磨完善，我相信《隐龙传》能够成为国产武侠的代表作之一。,154
710130,31468031,Recommended,3月16日,156,游戏由虚幻四引擎打造?，整个2D游戏与3D过场画面的过渡十分自然流畅.游戏的核心是高难度的动作游戏，不同的怪作者设计了不同的招式，让每个出场的BOSS不会在战斗时千篇一律.对于一款40元的游戏，这个游戏可以说是很实惠了。爽快的战斗，轻巧的解密，精心绘制的画卷，浓浓的武侠风，还有收集系统和成就系统（又可以二周目肝起来了呢，逼死强迫症）。总之游戏并不冗杂，体量不大，但五脏俱全，甚至更优。,42
710130,26992471,Recommended,3月20日,4,《隐龙传：影踪》讲述的是主角为了复仇，对抗武周时神秘组织“爻”的江湖故事。本作使用的是传统的武侠题材，但运用得平庸，没有太多出彩之处。相较而言，游戏系统和关卡设计却非常出色，不拖沓的操作手感、难度适中的关卡、丰富且有趣的玩法设计能够有效吸引玩家一层层挑战下去。这款游戏作为娱乐是不错的，作为硬核游戏还欠缺许多。,9
610310,26214428,Recommended,2月20日,33778,你带着心仪的妹子，开着宇宙飞船，吃着海鲜唱着歌，突然飞船就给炸了，还落到鸟不拉屎的地方。。一个威严的男声传来：“崽啊，你是不是对带你回老家过年有什么不满？”我：“怎么会，很新鲜，很好奇，很好玩啊。”老爸：“那还不赶快去劈柴，等着烧火做饭呢！”我：“好嘞，我打几个字就来！”——快来书写一段在未知星球上坠毁的时髦考古学家故事吧，享受一场文字回合制冒险RPG之旅。——我撸起袖子：“来了，来了！”,345
610310,8874646,Informational,2月16日,19502,赛博朋克风格的冒险游戏.艳丽的画面风格很博人眼球.街机范儿的BGM亦可圈可点.唯一的遗憾是没有中文，冒险类的游戏，文字占了相当重要的一部分.有兴趣的玩友可以关注一下，等一等，看简介也有比较详细的中文说明了.笔者猜想以后可能会有中文吧~~到时候就可以毫不犹疑的入手畅玩了.,345
610310,255962,Recommended,3月27日,19265,本作是一款素质尚算过关的游戏，小品级的RPG搭配随机性的事件，让你在反复轮回的冒险中挖掘出事件的真相。作为RPG游戏来说，本作难言合格，甚至连某些RPGmaker小黄鱼的战斗系统都比不上；作为文字冒险类游戏来说，本作的剧情设定都算可以，但是强制RPG要素却大大地耽误了玩家的时间。游戏两部分要素割裂严重，头重脚轻，整体素质尚算优良，值得感兴趣的各位一试。,308
610310,26836284,Recommended,2017年9月18日,7688,《星际传说：逃离地平线 》一款带有2D卡通画面的冒险解密游戏，采用回合制战斗系统，游戏画风充满可爱的游戏风格，玩家将扮演主角驾驶飞船探索世界。,274
